country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,lifexp,pop,primedu,smoke,unemployed,obese
Algeria,1983,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,60.584,10636887,8520280,NA,NA,457386.14099999995
Algeria,1983,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,63.46,10464988,6342967,NA,NA,1475563.308
Algeria,1984,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,61.651,10974405,9372497,NA,NA,493848.225
Algeria,1984,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,64.596,10789170,6895883,NA,NA,1575218.8199999998
Algeria,1985,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,62.593,11316682,11485299,NA,NA,543200.736
Algeria,1985,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,65.567,11114820,8312627,NA,NA,1689452.64
Algeria,1986,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,63.388,11662344,9559620,NA,NA,594779.544
Algeria,1986,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,66.367,11440045,7197246,NA,NA,1796087.065
Algeria,1987,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,64.05,12010088,9986733,NA,NA,648544.7520000001
Algeria,1987,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,67.031,11764196,7726570,NA,NA,1917563.948
Algeria,1988,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,64.598,12357070,10361597,NA,NA,704352.99
Algeria,1988,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,67.591,12086397,8104697,NA,NA,2042601.0929999999
Algeria,1989,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,65.045,12700081,11008385,NA,NA,762004.86
Algeria,1989,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,68.065,12406109,8687151,NA,NA,2171069.0749999997
Algeria,1990,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,65.413,13036363,11085510,NA,NA,821290.869
Algeria,1990,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,68.471,12722506,8841536,NA,NA,2302773.586
Algeria,1991,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,65.731,13364927,11016090,NA,2832964,895450.109
Algeria,1991,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,68.826,13035552,9193899,NA,2164684,2437648.224
Algeria,1992,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,66.028,13684682,11727678,NA,3414602,957927.7400000001
Algeria,1992,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,69.146,13343644,9844490,NA,2743186,2575323.292
Algeria,1993,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,66.333,13992898,11935966,NA,3747018,1035474.4520000002
Algeria,1993,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,69.452,13642617,10059855,NA,3076547,2714880.783
Algeria,1994,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,66.664,14286524,11990318,NA,4018371,1114348.872
Algeria,1994,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,69.76,13927250,10258239,NA,3501171,2855086.25
Algeria,1995,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,67.033,14563633,12313991,NA,4670703,1194217.906
Algeria,1995,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,70.087,14194152,10794861,NA,4300544,2994966.072
Algeria,1996,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,67.441,14823973,12908127,NA,4242473,1274861.6779999998
Algeria,1996,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,70.441,14442432,11538724,NA,4095440,3134007.744
Algeria,1997,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,67.873,15068784,12941089,NA,3815115,1356190.56
Algeria,1997,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,70.819,14674195,11976160,NA,3839943,3287019.6799999997
Algeria,1998,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,68.32,15299819,NA,NA,4078167,1438182.986
Algeria,1998,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,71.218,14892935,NA,NA,4134576,3425375.0500000003
Algeria,1999,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,68.78,15519655,13052308,NA,4394856,1536445.845
Algeria,1999,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,71.638,15103751,12308384,NA,4330396,3564485.236
Algeria,2000,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,69.253,15731097,12650138,NA,4684406,1620302.9910000002
Algeria,2000,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,72.08,15311138,12234675,NA,4550164,3705295.3959999997
Algeria,2001,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,69.744,15935090,13797142,NA,4338966,1720989.7200000002
Algeria,2001,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,72.542,15516424,13344078,NA,4305342,3863589.576
Algeria,2002,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,70.25,16134004,14244477,NA,4145955,1823142.452
Algeria,2002,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,73.015,15721105,13813675,NA,4267966,4008881.775
Algeria,2003,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,70.765,16333985,14728844,NA,3827543,1927410.2300000002
Algeria,2003,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,73.491,15930172,14217224,NA,4053114,4173705.0640000002
Algeria,2004,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,71.281,16542658,15074331,NA,2904064,2034746.9340000001
Algeria,2004,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,73.959,16149505,14782494,NA,2940179,4328067.34
Algeria,2005,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,71.784,16766029,15661453,NA,2478522,2162817.741
Algeria,2005,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.409,16383695,15191718,NA,2954636,4505516.125
Algeria,2006,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,72.261,17006256,14381891,NA,1969665,2278838.304
Algeria,2006,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.829,16634746,13748565,NA,2670709,4690998.3719999995
Algeria,2007,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,72.702,17263892,16168169,6853765,2178703,2416944.8800000004
Algeria,2007,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,75.215,16903080,16087551,321159,3384504,4868087.040000001
Algeria,2008,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,73.102,17541180,20826000,NA,1751487,2561012.28
Algeria,2008,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,75.563,17189428,18390216,NA,3137586,5070881.26
Algeria,2009,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,73.456,17840023,16247144,NA,1527641,2711683.496
Algeria,2009,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,75.875,17493858,16221769,NA,3163939,5283145.115999999
Algeria,2010,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,73.766,18161362,17409185,6955802,1472160,2869495.196
Algeria,2010,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,76.152,17816093,16990333,320690,3401092,5505172.737
Algeria,2011,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.036,18505614,18126096,NA,1554842,3053426.31
Algeria,2011,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,76.403,18155830,17667402,NA,3112091,5719086.45
Algeria,2012,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.278,18871557,19210762,7152320,1806008,3227036.2470000004
Algeria,2012,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,76.637,18512330,18752587,314710,3148392,5960970.26
Algeria,2013,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.502,19256114,20449453,NA,1595369,3427588.2920000004
Algeria,2013,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,76.863,18884018,19990465,NA,3072619,6212841.921999999
Algeria,2014,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.713,19654928,21206940,7331288,1766192,3636161.68
Algeria,2014,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,77.085,19268759,20985100,308300,3012671,6474303.024
Algeria,2015,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,74.917,20063894,21188180,NA,2003982,3852267.648
Algeria,2015,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,77.306,19664131,20743214,NA,3278994,6725132.802
Algeria,2016,Male,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,75.115,20481904,21632753,7537341,1709829,4075898.8959999997
Algeria,2016,Female,DZ,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD,77.524,20069500,21185373,301042,3738948,7004255.5
Angola,1975,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,41.394,3586577,NA,NA,NA,7173.154
Angola,1975,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,44.181,3437423,NA,NA,NA,48123.922
Angola,1976,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,41.703,3709627,NA,NA,NA,11128.881
Angola,1976,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,44.531,3569882,NA,NA,NA,49978.348
Angola,1977,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,41.99,3832824,NA,NA,NA,11498.472
Angola,1977,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,44.866,3700911,NA,NA,NA,55513.665
Angola,1978,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,42.254,3957950,NA,NA,NA,11873.85
Angola,1978,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,45.183,3832757,NA,NA,NA,61324.112
Angola,1979,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,42.492,4088262,NA,NA,NA,12264.786
Angola,1979,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,45.48,3969805,NA,NA,NA,67486.685
Angola,1980,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,42.708,4226098,NA,NA,NA,12678.294
Angola,1980,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,45.754,4115191,NA,NA,NA,74073.43800000001
Angola,1981,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,42.906,4371503,NA,NA,NA,17486.012
Angola,1981,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.005,4268943,NA,NA,NA,81109.917
Angola,1982,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.09,4523427,NA,NA,NA,18093.708
Angola,1982,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.231,4429523,NA,NA,NA,88590.46
Angola,1983,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.259,4681594,NA,NA,NA,18726.376
Angola,1983,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.434,4596502,NA,NA,NA,101123.04400000001
Angola,1984,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.414,4845527,NA,NA,NA,24227.635000000002
Angola,1984,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.612,4769227,NA,NA,NA,109692.221
Angola,1985,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.544,5014826,NA,NA,NA,25074.13
Angola,1985,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.762,4947171,NA,NA,NA,118732.104
Angola,1986,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.64,5189646,NA,NA,NA,25948.23
Angola,1986,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.878,5130465,NA,NA,NA,133392.09000000003
Angola,1987,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.696,5370030,NA,NA,NA,32220.18
Angola,1987,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.962,5319220,NA,NA,NA,143618.94
Angola,1988,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.711,5555244,NA,NA,NA,33331.464
Angola,1988,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.017,5512806,NA,NA,NA,159871.37399999998
Angola,1989,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.692,5744344,NA,NA,NA,34466.064
Angola,1989,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.052,5710433,NA,NA,NA,177023.423
Angola,1990,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.642,5936748,NA,NA,NA,41557.236
Angola,1990,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.07,5911638,NA,NA,NA,189172.416
Angola,1991,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.568,6132443,NA,NA,288777,42927.100999999995
Angola,1991,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.077,6116458,NA,NA,161291,207959.57200000001
Angola,1992,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.487,6331969,NA,NA,297096,50655.752
Angola,1992,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.082,6325397,NA,NA,172241,227714.29200000002
Angola,1993,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.416,6535904,NA,NA,316468,58823.136000000006
Angola,1993,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.101,6539145,NA,NA,176230,248487.50999999998
Angola,1994,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.374,6745127,NA,NA,316549,60706.143000000004
Angola,1994,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.149,6758620,NA,NA,194783,277103.42
Angola,1995,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.378,6960467,NA,NA,323035,69604.67
Angola,1995,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.242,6984739,NA,NA,205910,300343.777
Angola,1996,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.442,7182534,NA,NA,331761,79007.87400000001
Angola,1996,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.391,7218185,NA,NA,216112,324818.325
Angola,1997,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.574,7411953,NA,NA,349696,81531.48300000001
Angola,1997,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.605,7459617,NA,NA,214539,358061.616
Angola,1998,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,43.781,7649743,NA,NA,354107,91796.916
Angola,1998,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.893,7709858,NA,NA,228751,393202.758
Angola,1999,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,44.074,7897054,NA,NA,373452,102661.702
Angola,1999,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,48.265,7969815,NA,NA,233675,422400.195
Angola,2000,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,44.466,8155017,NA,NA,394377,114170.23799999998
Angola,2000,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,48.736,8240456,NA,NA,230568,461465.53599999996
Angola,2001,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,44.966,8423958,NA,NA,406372,126359.37
Angola,2001,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,49.317,8521795,NA,NA,239548,502785.905
Angola,2002,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,45.567,8704663,NA,NA,418955,139274.608
Angola,2002,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,50.005,8814754,NA,NA,255540,555329.502
Angola,2003,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,46.261,8999243,NA,NA,439883,152987.13100000002
Angola,2003,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,50.789,9122236,NA,NA,258433,602067.576
Angola,2004,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.038,9310255,NA,NA,444937,176894.845
Angola,2004,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,51.661,9447890,NA,NA,272288,651904.41
Angola,2005,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,47.893,9639469,NA,NA,455850,192789.38
Angola,2005,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,52.614,9794133,NA,NA,279329,714971.7089999999
Angola,2006,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,48.821,9987678,NA,NA,465725,209741.238
Angola,2006,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,53.642,10162223,NA,NA,279055,782491.171
Angola,2007,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,49.807,10354341,NA,NA,469984,238149.843
Angola,2007,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,54.726,10551022,NA,NA,287304,844081.76
Angola,2008,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,50.826,10738129,4706146,NA,483645,257715.09600000002
Angola,2008,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,55.839,10957505,3794698,NA,296948,920430.42
Angola,2009,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,51.85,11137013,4820776,NA,524776,289562.33800000005
Angola,2009,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,56.953,11377268,3908140,NA,323683,1001199.5840000001
Angola,2010,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,52.848,11549277,5287235,NA,917937,323379.756
Angola,2010,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,58.033,11806969,4004573,NA,1289557,1098048.117
Angola,2011,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,53.79,11974824,7066220,NA,839196,347269.89599999995
Angola,2011,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,59.052,12245837,4108058,NA,945134,1187846.1889999998
Angola,2012,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,54.66,12413555,NA,NA,865349,384820.205
Angola,2012,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,59.992,12694376,NA,NA,988638,1294826.352
Angola,2013,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,55.447,12863798,NA,NA,904196,424505.33400000003
Angola,2013,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,60.841,13151982,NA,NA,1022172,1394110.092
Angola,2014,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,56.14,13323491,NA,NA,924917,479645.67600000004
Angola,2014,Female,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,61.591,13618288,NA,NA,1051196,1511629.968
Angola,2015,Male,AO,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,56.737,13791244,NA,NA,949251,524067.272
